Step,Loss,Learning Rate,Epoch,Global Step,accuracy,mean_precision
1,4.9271,5.000000000000001e-07,0.017094017094017096,1,N/A,N/A
2,4.1459,1.0000000000000002e-06,0.03418803418803419,2,N/A,N/A
3,4.704,1.5e-06,0.05128205128205128,3,N/A,N/A
4,2.829,2.0000000000000003e-06,0.06837606837606838,4,N/A,N/A
5,3.4025,2.5e-06,0.08547008547008547,5,N/A,N/A
6,3.759,3e-06,0.10256410256410256,6,N/A,N/A
7,4.3073,3.5000000000000004e-06,0.11965811965811966,7,N/A,N/A
8,4.7074,4.000000000000001e-06,0.13675213675213677,8,N/A,N/A
9,4.2519,4.5e-06,0.15384615384615385,9,N/A,N/A
10,4.232,5e-06,0.17094017094017094,10,N/A,N/A
11,3.2077,5.500000000000001e-06,0.18803418803418803,11,N/A,N/A
12,3.1984,6e-06,0.20512820512820512,12,N/A,N/A
13,3.2875,6.5000000000000004e-06,0.2222222222222222,13,N/A,N/A
14,4.0396,7.000000000000001e-06,0.23931623931623933,14,N/A,N/A
15,3.5335,7.5e-06,0.2564102564102564,15,N/A,N/A
16,2.9814,8.000000000000001e-06,0.27350427350427353,16,N/A,N/A
17,4.6646,8.500000000000002e-06,0.2905982905982906,17,N/A,N/A
18,3.7507,9e-06,0.3076923076923077,18,N/A,N/A
19,3.5252,9.5e-06,0.3247863247863248,19,N/A,N/A
20,4.8809,1e-05,0.3418803418803419,20,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.11194029850746269,0.22096774193548385
21,3.5739,1.05e-05,0.358974358974359,21,N/A,N/A
22,2.7001,1.1000000000000001e-05,0.37606837606837606,22,N/A,N/A
23,2.8676,1.1500000000000002e-05,0.39316239316239315,23,N/A,N/A
24,2.0363,1.2e-05,0.41025641025641024,24,N/A,N/A
25,2.8295,1.25e-05,0.42735042735042733,25,N/A,N/A
26,2.234,1.3000000000000001e-05,0.4444444444444444,26,N/A,N/A
27,2.446,1.3500000000000001e-05,0.46153846153846156,27,N/A,N/A
28,3.0664,1.4000000000000001e-05,0.47863247863247865,28,N/A,N/A
29,2.7311,1.45e-05,0.49572649572649574,29,N/A,N/A
30,1.9824,1.5e-05,0.5128205128205128,30,N/A,N/A
31,1.3668,1.55e-05,0.5299145299145299,31,N/A,N/A
32,2.1769,1.6000000000000003e-05,0.5470085470085471,32,N/A,N/A
33,2.0639,1.65e-05,0.5641025641025641,33,N/A,N/A
34,2.163,1.7000000000000003e-05,0.5811965811965812,34,N/A,N/A
35,1.6736,1.75e-05,0.5982905982905983,35,N/A,N/A
36,1.2355,1.8e-05,0.6153846153846154,36,N/A,N/A
37,1.8571,1.85e-05,0.6324786324786325,37,N/A,N/A
38,1.3471,1.9e-05,0.6495726495726496,38,N/A,N/A
39,1.1533,1.9500000000000003e-05,0.6666666666666666,39,N/A,N/A
40,1.6364,2e-05,0.6837606837606838,40,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.5298507462686567,0.43505205855927276
41,1.4541,2.05e-05,0.7008547008547008,41,N/A,N/A
42,1.3607,2.1e-05,0.717948717948718,42,N/A,N/A
43,1.3077,2.15e-05,0.7350427350427351,43,N/A,N/A
44,1.1745,2.2000000000000003e-05,0.7521367521367521,44,N/A,N/A
45,1.2923,2.25e-05,0.7692307692307693,45,N/A,N/A
46,1.1319,2.3000000000000003e-05,0.7863247863247863,46,N/A,N/A
47,0.8869,2.35e-05,0.8034188034188035,47,N/A,N/A
48,1.0798,2.4e-05,0.8205128205128205,48,N/A,N/A
49,1.0881,2.45e-05,0.8376068376068376,49,N/A,N/A
50,1.4488,2.5e-05,0.8547008547008547,50,N/A,N/A
51,0.9979,2.5500000000000003e-05,0.8717948717948718,51,N/A,N/A
52,0.9629,2.6000000000000002e-05,0.8888888888888888,52,N/A,N/A
53,1.0196,2.6500000000000004e-05,0.905982905982906,53,N/A,N/A
54,0.8454,2.7000000000000002e-05,0.9230769230769231,54,N/A,N/A
55,0.8722,2.7500000000000004e-05,0.9401709401709402,55,N/A,N/A
56,0.8595,2.8000000000000003e-05,0.9572649572649573,56,N/A,N/A
57,1.0885,2.8499999999999998e-05,0.9743589743589743,57,N/A,N/A
58,1.0536,2.9e-05,0.9914529914529915,58,N/A,N/A
59,0.5035,2.95e-05,1.0,59,N/A,N/A
60,0.8341,3e-05,1.017094017094017,60,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.6492537313432836,0.7061923583662714
61,1.3773,3.05e-05,1.0341880341880343,61,N/A,N/A
62,0.7681,3.1e-05,1.0512820512820513,62,N/A,N/A
63,0.5663,3.15e-05,1.0683760683760684,63,N/A,N/A
