Step,Loss,Learning Rate,Epoch,Global Step,eval_accuracy
1,1.1925,5.000000000000001e-07,0.004282655246252677,1,N/A
2,3.1242,1.0000000000000002e-06,0.008565310492505354,2,N/A
3,1.8669,1.5e-06,0.01284796573875803,3,N/A
4,2.1519,2.0000000000000003e-06,0.017130620985010708,4,N/A
5,1.558,2.5e-06,0.021413276231263382,5,N/A
6,2.4239,3e-06,0.02569593147751606,6,N/A
