Step,Loss,Learning Rate,Epoch,Global Step,eval_accuracy
1,1.2673,5.000000000000001e-07,0.008547008547008548,1,N/A
2,1.6232,1.0000000000000002e-06,0.017094017094017096,2,N/A
3,2.377,1.5e-06,0.02564102564102564,3,N/A
