Step,Loss,Learning Rate,Epoch,Global Step,eval_accuracy
1,1.7339,5.000000000000001e-07,0.017130620985010708,1,N/A
2,1.7194,1.0000000000000002e-06,0.034261241970021415,2,N/A
3,1.6486,1.5e-06,0.05139186295503212,3,N/A
4,1.6055,2.0000000000000003e-06,0.06852248394004283,4,N/A
5,1.8478,2.5e-06,0.08565310492505353,5,N/A
6,1.7606,3e-06,0.10278372591006424,6,N/A
7,1.6108,3.5000000000000004e-06,0.11991434689507495,7,N/A
8,1.6787,4.000000000000001e-06,0.13704496788008566,8,N/A
9,1.7889,4.5e-06,0.15417558886509636,9,N/A
10,1.6899,5e-06,0.17130620985010706,10,N/A
11,1.575,5.500000000000001e-06,0.18843683083511778,11,N/A
12,1.7946,6e-06,0.20556745182012848,12,N/A
13,1.7904,6.5000000000000004e-06,0.22269807280513917,13,N/A
14,1.721,7.000000000000001e-06,0.2398286937901499,14,N/A
15,1.672,7.5e-06,0.2569593147751606,15,N/A
16,1.7116,8.000000000000001e-06,0.2740899357601713,16,N/A
17,1.7372,8.500000000000002e-06,0.291220556745182,17,N/A
18,1.8375,9e-06,0.3083511777301927,18,N/A
19,1.6861,9.5e-06,0.32548179871520344,19,N/A
20,1.5375,1e-05,0.3426124197002141,20,N/A
N/A,N/A,N/A,N/A,N/A,0.3656716417910448
21,1.6438,1.05e-05,0.35974304068522484,21,N/A
22,1.7542,1.1000000000000001e-05,0.37687366167023556,22,N/A
23,1.5886,1.1500000000000002e-05,0.39400428265524623,23,N/A
24,1.5297,1.2e-05,0.41113490364025695,24,N/A
25,1.6865,1.25e-05,0.4282655246252677,25,N/A
26,1.5179,1.3000000000000001e-05,0.44539614561027835,26,N/A
27,1.4531,1.3500000000000001e-05,0.4625267665952891,27,N/A
28,1.3901,1.4000000000000001e-05,0.4796573875802998,28,N/A
29,1.4673,1.45e-05,0.49678800856531047,29,N/A
30,1.4949,1.5e-05,0.5139186295503212,30,N/A
31,1.6527,1.55e-05,0.5310492505353319,31,N/A
