Step,Loss,Learning Rate,Epoch,Global Step,accuracy,mean_precision
85,0.2189,4.25e-05,1.4444444444444444,85,N/A,N/A
86,0.1434,4.3e-05,1.4615384615384617,86,N/A,N/A
87,0.0691,4.35e-05,1.4786324786324787,87,N/A,N/A
88,0.127,4.4000000000000006e-05,1.4957264957264957,88,N/A,N/A
89,0.0751,4.4500000000000004e-05,1.5128205128205128,89,N/A,N/A
90,0.0922,4.5e-05,1.5299145299145298,90,N/A,N/A
91,0.0755,4.55e-05,1.547008547008547,91,N/A,N/A
92,0.2389,4.600000000000001e-05,1.564102564102564,92,N/A,N/A
93,0.5054,4.6500000000000005e-05,1.5811965811965814,93,N/A,N/A
94,0.4267,4.7e-05,1.5982905982905984,94,N/A,N/A
95,0.542,4.75e-05,1.6153846153846154,95,N/A,N/A
96,0.1869,4.8e-05,1.6324786324786325,96,N/A,N/A
97,0.0175,4.85e-05,1.6495726495726495,97,N/A,N/A
98,0.0994,4.9e-05,1.6666666666666665,98,N/A,N/A
99,0.0628,4.9500000000000004e-05,1.6837606837606838,99,N/A,N/A
100,0.0058,5e-05,1.7008547008547008,100,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.9626865671641791,0.9726190476190476
101,0.1575,5.05e-05,1.717948717948718,101,N/A,N/A
102,0.3314,5.1000000000000006e-05,1.735042735042735,102,N/A,N/A
103,0.2684,5.1500000000000005e-05,1.7521367521367521,103,N/A,N/A
104,0.0237,5.2000000000000004e-05,1.7692307692307692,104,N/A,N/A
105,0.0094,5.25e-05,1.7863247863247862,105,N/A,N/A
106,0.0302,5.300000000000001e-05,1.8034188034188035,106,N/A,N/A
107,0.4138,5.3500000000000006e-05,1.8205128205128205,107,N/A,N/A
108,0.4274,5.4000000000000005e-05,1.8376068376068377,108,N/A,N/A
109,0.048,5.45e-05,1.8547008547008548,109,N/A,N/A
110,0.2395,5.500000000000001e-05,1.8717948717948718,110,N/A,N/A
111,0.0649,5.550000000000001e-05,1.8888888888888888,111,N/A,N/A
112,0.0949,5.6000000000000006e-05,1.9059829059829059,112,N/A,N/A
113,0.0143,5.65e-05,1.9230769230769231,113,N/A,N/A
114,0.1049,5.6999999999999996e-05,1.9401709401709402,114,N/A,N/A
115,0.0047,5.7499999999999995e-05,1.9572649572649574,115,N/A,N/A
116,0.0005,5.8e-05,1.9743589743589745,116,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.9662921348314607,0.9527412280701754
N/A,N/A,N/A,N/A,N/A,0.9021739130434783,0.9083333333333332
