Step,Loss,Learning Rate,Epoch,Global Step,accuracy,mean_precision
28,3.3494,1.4000000000000001e-05,0.47863247863247865,28,N/A,N/A
29,3.3338,1.45e-05,0.49572649572649574,29,N/A,N/A
30,2.7028,1.5e-05,0.5128205128205128,30,N/A,N/A
31,3.7531,1.55e-05,0.5299145299145299,31,N/A,N/A
32,3.0514,1.6000000000000003e-05,0.5470085470085471,32,N/A,N/A
33,3.7382,1.65e-05,0.5641025641025641,33,N/A,N/A
34,2.0786,1.7000000000000003e-05,0.5811965811965812,34,N/A,N/A
35,2.8894,1.75e-05,0.5982905982905983,35,N/A,N/A
36,1.6773,1.8e-05,0.6153846153846154,36,N/A,N/A
37,2.1593,1.85e-05,0.6324786324786325,37,N/A,N/A
38,1.6352,1.9e-05,0.6495726495726496,38,N/A,N/A
39,2.1946,1.9500000000000003e-05,0.6666666666666666,39,N/A,N/A
40,1.847,2e-05,0.6837606837606838,40,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.9253731343283582,0.9215536315536316
41,1.8282,2.05e-05,0.7008547008547008,41,N/A,N/A
42,1.2429,2.1e-05,0.717948717948718,42,N/A,N/A
43,1.0182,2.15e-05,0.7350427350427351,43,N/A,N/A
44,0.9966,2.2000000000000003e-05,0.7521367521367521,44,N/A,N/A
45,1.9222,2.25e-05,0.7692307692307693,45,N/A,N/A
46,1.1831,2.3000000000000003e-05,0.7863247863247863,46,N/A,N/A
47,0.507,2.35e-05,0.8034188034188035,47,N/A,N/A
48,1.4182,2.4e-05,0.8205128205128205,48,N/A,N/A
49,0.7361,2.45e-05,0.8376068376068376,49,N/A,N/A
50,0.9196,2.5e-05,0.8547008547008547,50,N/A,N/A
51,0.5912,2.5500000000000003e-05,0.8717948717948718,51,N/A,N/A
52,0.5817,2.6000000000000002e-05,0.8888888888888888,52,N/A,N/A
53,0.5842,2.6500000000000004e-05,0.905982905982906,53,N/A,N/A
54,0.5174,2.7000000000000002e-05,0.9230769230769231,54,N/A,N/A
55,1.193,2.7500000000000004e-05,0.9401709401709402,55,N/A,N/A
56,2.2016,2.8000000000000003e-05,0.9572649572649573,56,N/A,N/A
57,0.4062,2.8499999999999998e-05,0.9743589743589743,57,N/A,N/A
58,1.215,2.9e-05,0.9914529914529915,58,N/A,N/A
59,0.4018,2.95e-05,1.0,59,N/A,N/A
60,0.2638,3e-05,1.017094017094017,60,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.9850746268656716,0.9865384615384617
61,0.2858,3.05e-05,1.0341880341880343,61,N/A,N/A
62,0.9653,3.1e-05,1.0512820512820513,62,N/A,N/A
63,0.1352,3.15e-05,1.0683760683760684,63,N/A,N/A
64,0.7079,3.2000000000000005e-05,1.0854700854700854,64,N/A,N/A
65,0.7274,3.2500000000000004e-05,1.1025641025641026,65,N/A,N/A
66,0.3939,3.3e-05,1.1196581196581197,66,N/A,N/A
67,0.152,3.35e-05,1.1367521367521367,67,N/A,N/A
68,0.2488,3.4000000000000007e-05,1.1538461538461537,68,N/A,N/A
69,0.1616,3.45e-05,1.170940170940171,69,N/A,N/A
70,0.8846,3.5e-05,1.188034188034188,70,N/A,N/A
71,0.1947,3.55e-05,1.205128205128205,71,N/A,N/A
72,0.1444,3.6e-05,1.2222222222222223,72,N/A,N/A
73,0.1213,3.65e-05,1.2393162393162394,73,N/A,N/A
74,0.1312,3.7e-05,1.2564102564102564,74,N/A,N/A
75,0.2243,3.7500000000000003e-05,1.2735042735042734,75,N/A,N/A
76,0.0649,3.8e-05,1.2905982905982907,76,N/A,N/A
77,0.079,3.85e-05,1.3076923076923077,77,N/A,N/A
78,0.1853,3.9000000000000006e-05,1.3247863247863247,78,N/A,N/A
79,0.0876,3.9500000000000005e-05,1.341880341880342,79,N/A,N/A
80,0.0708,4e-05,1.358974358974359,80,N/A,N/A
N/A,N/A,N/A,N/A,N/A,1.0,1.0
81,0.2132,4.05e-05,1.376068376068376,81,N/A,N/A
82,0.0489,4.1e-05,1.393162393162393,82,N/A,N/A
83,0.0851,4.15e-05,1.4102564102564101,83,N/A,N/A
84,0.0619,4.2e-05,1.4273504273504274,84,N/A,N/A
85,0.9878,4.25e-05,1.4444444444444444,85,N/A,N/A
86,0.0664,4.3e-05,1.4615384615384617,86,N/A,N/A
87,0.0875,4.35e-05,1.4786324786324787,87,N/A,N/A
88,0.0482,4.4000000000000006e-05,1.4957264957264957,88,N/A,N/A
89,0.031,4.4500000000000004e-05,1.5128205128205128,89,N/A,N/A
90,0.0294,4.5e-05,1.5299145299145298,90,N/A,N/A
91,2.2408,4.55e-05,1.547008547008547,91,N/A,N/A
92,0.0952,4.600000000000001e-05,1.564102564102564,92,N/A,N/A
93,0.0422,4.6500000000000005e-05,1.5811965811965814,93,N/A,N/A
94,1.185,4.7e-05,1.5982905982905984,94,N/A,N/A
95,0.0893,4.75e-05,1.6153846153846154,95,N/A,N/A
96,0.0531,4.8e-05,1.6324786324786325,96,N/A,N/A
97,0.0266,4.85e-05,1.6495726495726495,97,N/A,N/A
98,0.0291,4.9e-05,1.6666666666666665,98,N/A,N/A
99,0.0687,4.9500000000000004e-05,1.6837606837606838,99,N/A,N/A
100,0.8069,5e-05,1.7008547008547008,100,N/A,N/A
N/A,N/A,N/A,N/A,N/A,1.0,1.0
101,0.0523,5.05e-05,1.717948717948718,101,N/A,N/A
102,0.0408,5.1000000000000006e-05,1.735042735042735,102,N/A,N/A
103,0.5898,5.1500000000000005e-05,1.7521367521367521,103,N/A,N/A
104,0.0252,5.2000000000000004e-05,1.7692307692307692,104,N/A,N/A
105,0.0181,5.25e-05,1.7863247863247862,105,N/A,N/A
106,0.0223,5.300000000000001e-05,1.8034188034188035,106,N/A,N/A
107,0.6648,5.3500000000000006e-05,1.8205128205128205,107,N/A,N/A
108,0.1834,5.4000000000000005e-05,1.8376068376068377,108,N/A,N/A
109,0.018,5.45e-05,1.8547008547008548,109,N/A,N/A
110,0.0266,5.500000000000001e-05,1.8717948717948718,110,N/A,N/A
111,0.0196,5.550000000000001e-05,1.8888888888888888,111,N/A,N/A
112,0.4966,5.6000000000000006e-05,1.9059829059829059,112,N/A,N/A
113,0.0165,5.65e-05,1.9230769230769231,113,N/A,N/A
114,0.0172,5.6999999999999996e-05,1.9401709401709402,114,N/A,N/A
115,0.0273,5.7499999999999995e-05,1.9572649572649574,115,N/A,N/A
116,0.0141,5.8e-05,1.9743589743589745,116,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.9962546816479401,0.9925925925925926
N/A,N/A,N/A,N/A,N/A,0.7391304347826086,0.748742722794447
