Step,Loss,Learning Rate,Epoch,Global Step,accuracy,mean_precision
75,0.6102,3.7500000000000003e-05,1.2735042735042734,75,N/A,N/A
76,0.2081,3.8e-05,1.2905982905982907,76,N/A,N/A
77,0.2306,3.85e-05,1.3076923076923077,77,N/A,N/A
78,0.4559,3.9000000000000006e-05,1.3247863247863247,78,N/A,N/A
79,0.3212,3.9500000000000005e-05,1.341880341880342,79,N/A,N/A
80,0.1816,4e-05,1.358974358974359,80,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.9552238805970149,0.9571381306865178
81,0.4365,4.05e-05,1.376068376068376,81,N/A,N/A
82,0.2217,4.1e-05,1.393162393162393,82,N/A,N/A
83,0.2724,4.15e-05,1.4102564102564101,83,N/A,N/A
84,0.0861,4.2e-05,1.4273504273504274,84,N/A,N/A
85,0.2199,4.25e-05,1.4444444444444444,85,N/A,N/A
86,0.1805,4.3e-05,1.4615384615384617,86,N/A,N/A
87,0.1025,4.35e-05,1.4786324786324787,87,N/A,N/A
88,0.237,4.4000000000000006e-05,1.4957264957264957,88,N/A,N/A
89,0.0648,4.4500000000000004e-05,1.5128205128205128,89,N/A,N/A
90,0.0282,4.5e-05,1.5299145299145298,90,N/A,N/A
91,0.0515,4.55e-05,1.547008547008547,91,N/A,N/A
92,0.1722,4.600000000000001e-05,1.564102564102564,92,N/A,N/A
93,0.3271,4.6500000000000005e-05,1.5811965811965814,93,N/A,N/A
94,0.1385,4.7e-05,1.5982905982905984,94,N/A,N/A
95,0.1195,4.75e-05,1.6153846153846154,95,N/A,N/A
96,0.1033,4.8e-05,1.6324786324786325,96,N/A,N/A
97,0.0954,4.85e-05,1.6495726495726495,97,N/A,N/A
98,0.0641,4.9e-05,1.6666666666666665,98,N/A,N/A
99,0.0704,4.9500000000000004e-05,1.6837606837606838,99,N/A,N/A
100,0.0436,5e-05,1.7008547008547008,100,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.9925373134328358,0.9948717948717949
101,0.0293,5.05e-05,1.717948717948718,101,N/A,N/A
102,0.0829,5.1000000000000006e-05,1.735042735042735,102,N/A,N/A
103,0.4207,5.1500000000000005e-05,1.7521367521367521,103,N/A,N/A
104,0.6284,5.2000000000000004e-05,1.7692307692307692,104,N/A,N/A
105,0.0329,5.25e-05,1.7863247863247862,105,N/A,N/A
106,0.056,5.300000000000001e-05,1.8034188034188035,106,N/A,N/A
107,0.1967,5.3500000000000006e-05,1.8205128205128205,107,N/A,N/A
108,0.0207,5.4000000000000005e-05,1.8376068376068377,108,N/A,N/A
109,0.0125,5.45e-05,1.8547008547008548,109,N/A,N/A
110,0.0924,5.500000000000001e-05,1.8717948717948718,110,N/A,N/A
111,0.455,5.550000000000001e-05,1.8888888888888888,111,N/A,N/A
112,0.0395,5.6000000000000006e-05,1.9059829059829059,112,N/A,N/A
113,0.0189,5.65e-05,1.9230769230769231,113,N/A,N/A
114,0.0217,5.6999999999999996e-05,1.9401709401709402,114,N/A,N/A
115,0.0061,5.7499999999999995e-05,1.9572649572649574,115,N/A,N/A
116,0.0089,5.8e-05,1.9743589743589745,116,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.9812734082397003,0.9796442307692308
N/A,N/A,N/A,N/A,N/A,0.9239130434782609,0.9297619047619048
