Step,Loss,Learning Rate,Epoch,Global Step,accuracy,mean_precision
64,0.8209,3.2000000000000005e-05,1.0854700854700854,64,N/A,N/A
65,1.2056,3.2500000000000004e-05,1.1025641025641026,65,N/A,N/A
66,0.9393,3.3e-05,1.1196581196581197,66,N/A,N/A
67,0.9801,3.35e-05,1.1367521367521367,67,N/A,N/A
68,1.0472,3.4000000000000007e-05,1.1538461538461537,68,N/A,N/A
69,1.2228,3.45e-05,1.170940170940171,69,N/A,N/A
70,1.136,3.5e-05,1.188034188034188,70,N/A,N/A
71,1.1776,3.55e-05,1.205128205128205,71,N/A,N/A
72,1.2024,3.6e-05,1.2222222222222223,72,N/A,N/A
73,0.7803,3.65e-05,1.2393162393162394,73,N/A,N/A
74,0.8758,3.7e-05,1.2564102564102564,74,N/A,N/A
75,0.9763,3.7500000000000003e-05,1.2735042735042734,75,N/A,N/A
76,0.7891,3.8e-05,1.2905982905982907,76,N/A,N/A
77,0.7741,3.85e-05,1.3076923076923077,77,N/A,N/A
78,0.6274,3.9000000000000006e-05,1.3247863247863247,78,N/A,N/A
79,0.6668,3.9500000000000005e-05,1.341880341880342,79,N/A,N/A
80,0.9881,4e-05,1.358974358974359,80,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.8432835820895522,0.8648069945875216
81,0.8887,4.05e-05,1.376068376068376,81,N/A,N/A
82,0.6967,4.1e-05,1.393162393162393,82,N/A,N/A
83,0.4484,4.15e-05,1.4102564102564101,83,N/A,N/A
84,0.4442,4.2e-05,1.4273504273504274,84,N/A,N/A
85,0.4308,4.25e-05,1.4444444444444444,85,N/A,N/A
86,0.5652,4.3e-05,1.4615384615384617,86,N/A,N/A
87,0.34,4.35e-05,1.4786324786324787,87,N/A,N/A
88,0.5652,4.4000000000000006e-05,1.4957264957264957,88,N/A,N/A
89,0.3927,4.4500000000000004e-05,1.5128205128205128,89,N/A,N/A
90,0.2921,4.5e-05,1.5299145299145298,90,N/A,N/A
91,0.5494,4.55e-05,1.547008547008547,91,N/A,N/A
92,0.2515,4.600000000000001e-05,1.564102564102564,92,N/A,N/A
93,0.4734,4.6500000000000005e-05,1.5811965811965814,93,N/A,N/A
94,0.2059,4.7e-05,1.5982905982905984,94,N/A,N/A
95,0.5321,4.75e-05,1.6153846153846154,95,N/A,N/A
96,0.1991,4.8e-05,1.6324786324786325,96,N/A,N/A
97,0.2924,4.85e-05,1.6495726495726495,97,N/A,N/A
98,0.2319,4.9e-05,1.6666666666666665,98,N/A,N/A
99,0.5864,4.9500000000000004e-05,1.6837606837606838,99,N/A,N/A
100,0.1209,5e-05,1.7008547008547008,100,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.9477611940298507,0.9423003663003664
101,0.1279,5.05e-05,1.717948717948718,101,N/A,N/A
102,0.2381,5.1000000000000006e-05,1.735042735042735,102,N/A,N/A
103,0.8303,5.1500000000000005e-05,1.7521367521367521,103,N/A,N/A
104,0.2362,5.2000000000000004e-05,1.7692307692307692,104,N/A,N/A
105,0.0625,5.25e-05,1.7863247863247862,105,N/A,N/A
106,0.0398,5.300000000000001e-05,1.8034188034188035,106,N/A,N/A
107,0.0882,5.3500000000000006e-05,1.8205128205128205,107,N/A,N/A
108,0.2792,5.4000000000000005e-05,1.8376068376068377,108,N/A,N/A
109,0.4425,5.45e-05,1.8547008547008548,109,N/A,N/A
110,0.2731,5.500000000000001e-05,1.8717948717948718,110,N/A,N/A
111,0.188,5.550000000000001e-05,1.8888888888888888,111,N/A,N/A
112,0.0379,5.6000000000000006e-05,1.9059829059829059,112,N/A,N/A
113,0.4018,5.65e-05,1.9230769230769231,113,N/A,N/A
114,0.2457,5.6999999999999996e-05,1.9401709401709402,114,N/A,N/A
115,0.0374,5.7499999999999995e-05,1.9572649572649574,115,N/A,N/A
116,0.0328,5.8e-05,1.9743589743589745,116,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.9700374531835206,0.9559408602150536
N/A,N/A,N/A,N/A,N/A,0.6956521739130435,0.7012878908531082
